"","id_policy","id_client","premium","claim_amount"
"21408","A00019602-V01","A00019602",17.6523289425704,0
"21419","A00019612-V01","A00019612",152.019812575092,0
"21428","A00019621-V01","A00019621",157.351584554761,0
"21442","A00019634-V01","A00019634",71.6252422798931,0
"21453","A00019644-V01","A00019644",118.40690907262,0
"21461","A00019652-V01","A00019652",63.0278754818606,0
"21466","A00019657-V01","A00019657",116.451500195684,534.11
"21519","A00019704-V01","A00019704",71.1421694874661,0
"21528","A00019712-V01","A00019712",70.4689345206496,0
"21529","A00019712-V02","A00019712",97.935620887404,0
"21533","A00019715-V01","A00019715",72.9179939274405,0
"21547","A00019728-V01","A00019728",78.8682312600064,0
"21563","A00019742-V01","A00019742",10.9007821954412,0
"21566","A00019745-V01","A00019745",127.197022573541,0
"21567","A00019746-V01","A00019746",44.9332117413032,0
"21583","A00019761-V01","A00019761",34.920575426478,0
"21593","A00019771-V01","A00019771",171.449070202816,0
"21601","A00019779-V01","A00019779",27.6097574627269,0
"21611","A00019786-V01","A00019786",22.7341701944101,0
"21617","A00019790-V01","A00019790",111.676620283202,0
"21631","A00019803-V01","A00019803",108.481414655265,0
"21645","A00019814-V01","A00019814",116.938317365456,0
"21649","A00019818-V01","A00019818",213.066999566381,534.42
"21654","A00019822-V01","A00019822",24.8160890475601,0
"21683","A00019847-V01","A00019847",85.3053765511568,0
"21695","A00019859-V01","A00019859",48.9332392058847,0
"21699","A00019863-V01","A00019863",130.514978540867,0
"21708","A00019871-V01","A00019871",34.6813080696312,0
"21731","A00019892-V01","A00019892",34.9921885810041,0
"21750","A00019910-V01","A00019910",30.866833874839,0
"21780","A00019939-V01","A00019939",55.9901848355707,0
"21787","A00019946-V01","A00019946",149.599542945332,0
"21814","A00019971-V01","A00019971",159.633601294297,570.81
"21821","A00019978-V01","A00019978",141.873413580824,0
"21846","A00020001-V01","A00020001",86.2009848747151,0
"21847","A00020002-V01","A00020002",30.0040635013975,0
"21848","A00020003-V01","A00020003",116.76676933003,0
"21875","A00020029-V01","A00020029",23.1370002022521,0
"21878","A00020032-V01","A00020032",120.065699245588,-722.3
"21888","A00020042-V01","A00020042",156.47489267606,0
"21915","A00020065-V01","A00020065",133.369545157974,0
"21930","A00020080-V01","A00020080",203.533579387963,0
"21935","A00020084-V01","A00020084",22.454999908618,0
"21954","A00020103-V01","A00020103",110.775838856414,764.56
"21957","A00020106-V01","A00020106",97.6354109899391,0
"21977","A00020126-V01","A00020126",32.4468784775356,0
"21984","A00020133-V01","A00020133",79.570568599079,0
"21994","A00020143-V01","A00020143",83.2730516215465,0
"22000","A00020149-V01","A00020149",45.8391722452006,0
"22005","A00020154-V01","A00020154",57.9102416966191,0
"22008","A00020157-V01","A00020157",37.4854040418907,0
"22012","A00020159-V01","A00020159",12.0916755438904,0
"22018","A00020165-V01","A00020165",177.723877149538,0
"22019","A00020165-V02","A00020165",94.4312898492404,0
"22020","A00020166-V01","A00020166",119.678246554997,0
"22022","A00020168-V01","A00020168",103.588643896168,0
"22023","A00020168-V02","A00020168",80.7114133812512,0
"22029","A00020173-V01","A00020173",78.7743337650184,0
"22040","A00020181-V01","A00020181",24.5924195311133,0
"22051","A00020190-V01","A00020190",145.978659869868,0
"22052","A00020190-V02","A00020190",17.7137185357482,0
"22054","A00020192-V01","A00020192",40.0232092250038,0
"22056","A00020194-V01","A00020194",64.2762159237132,0
"22083","A00020216-V01","A00020216",116.532457655056,0
"22095","A00020227-V01","A00020227",32.824550112184,0
"22102","A00020234-V01","A00020234",119.279470022392,0
"22120","A00020251-V01","A00020251",31.9047398773309,0
"22125","A00020253-V01","A00020253",132.024144719748,0
"22126","A00020253-V02","A00020253",90.5001839327657,0
"22128","A00020255-V01","A00020255",33.7434891107244,0
"22129","A00020255-V02","A00020255",20.2120888006216,0
"22134","A00020260-V01","A00020260",23.3991754525175,0
"22135","A00020260-V02","A00020260",109.222935672823,1477.57
"22158","A00020280-V01","A00020280",89.8695424473657,0
"22160","A00020282-V01","A00020282",82.7194481281864,0
"22161","A00020283-V01","A00020283",140.530772885538,0
"22201","A00020322-V01","A00020322",88.9482762246736,0
"22216","A00020335-V01","A00020335",42.6787922284078,0
"22220","A00020338-V01","A00020338",61.2873398296305,0
"22225","A00020342-V01","A00020342",135.092903656717,0
"22226","A00020342-V02","A00020342",188.091269990501,0
"22237","A00020353-V01","A00020353",188.729883006841,958.67
"22238","A00020353-V02","A00020353",38.221959125664,0
"22246","A00020360-V01","A00020360",103.893634920946,0
"22249","A00020363-V01","A00020363",92.0172284738972,0
"22261","A00020374-V01","A00020374",42.1430701769508,0
"22273","A00020386-V01","A00020386",146.151788233736,0
"22274","A00020387-V01","A00020387",52.0575586444082,0
"22293","A00020403-V01","A00020403",53.1989592753996,0
"22298","A00020408-V01","A00020408",85.7572033545748,0
"22308","A00020418-V01","A00020418",83.5509039086598,0
"22330","A00020438-V01","A00020438",29.2259109254712,0
"22332","A00020440-V01","A00020440",81.8570435099971,0
"22337","A00020444-V01","A00020444",92.0172284738972,0
"22342","A00020448-V01","A00020448",97.4656610450681,0
"22351","A00020456-V01","A00020456",95.346048409143,0
"22352","A00020457-V01","A00020457",93.1586999651077,0
"22360","A00020464-V01","A00020464",39.5388898624924,0
"22362","A00020466-V01","A00020466",112.911291751591,0
"22369","A00020473-V01","A00020473",36.4093475697501,0
"22371","A00020475-V01","A00020475",199.446469328434,0
"22372","A00020476-V01","A00020476",26.2481568207897,0
"22384","A00020487-V01","A00020487",37.1936217220981,0
"22388","A00020491-V01","A00020491",92.8545655953551,0
"22389","A00020492-V01","A00020492",98.9833264028297,0
"22397","A00020500-V01","A00020500",93.1381160187548,0
"22420","A00020522-V01","A00020522",95.6995244406136,0
"22431","A00020533-V01","A00020533",124.933590040269,0
"22432","A00020534-V01","A00020534",26.8917894668873,0
"22450","A00020552-V01","A00020552",139.722315343059,0
"22456","A00020558-V01","A00020558",80.0813618838419,0
"22470","A00020571-V01","A00020571",16.5585596278609,0
"22480","A00020579-V01","A00020579",36.1699436199059,0
"22482","A00020581-V01","A00020581",44.4456168351625,0
"22488","A00020586-V01","A00020586",18.3798933327739,0
"22490","A00020588-V01","A00020588",214.436209461787,0
"22492","A00020590-V01","A00020590",34.0545824563411,0
"22493","A00020591-V01","A00020591",147.92131827453,0
"22511","A00020608-V01","A00020608",93.0490951693182,0
"22543","A00020637-V01","A00020637",81.4173669772365,0
"22569","A00020661-V01","A00020661",80.6900143109522,0
"22595","A00020682-V01","A00020682",15.078773750983,0
"22600","A00020686-V01","A00020686",34.5511389630922,0
"22604","A00020689-V01","A00020689",121.116566658837,0
"22605","A00020690-V01","A00020690",34.8559896581951,0
"22622","A00020705-V01","A00020705",83.0936448419657,1548.51
"22625","A00020707-V01","A00020707",123.255647267365,0
"22628","A00020710-V01","A00020710",25.5647307565757,0
"22651","A00020731-V01","A00020731",57.3469162484251,0
"22665","A00020743-V01","A00020743",123.135681234586,0
"22668","A00020746-V01","A00020746",46.4967979577673,0
"22669","A00020747-V01","A00020747",12.7861956806813,0
"22674","A00020751-V01","A00020751",87.6557420966835,0
"22675","A00020752-V01","A00020752",67.9299505689121,0
"22697","A00020771-V01","A00020771",16.4006701777636,0
"22699","A00020773-V01","A00020773",82.9088054889185,0
"22700","A00020774-V01","A00020774",29.256778409047,0
"22706","A00020778-V01","A00020778",55.6387390035778,0
"22741","A00020812-V01","A00020812",138.275442092065,0
"22754","A00020824-V01","A00020824",167.248385459668,0
"22759","A00020829-V01","A00020829",137.896713434846,0
"22779","A00020848-V01","A00020848",31.9304317522742,0
"22784","A00020852-V01","A00020852",156.417488611175,0
"22787","A00020855-V01","A00020855",154.354331313389,0
"22799","A00020867-V01","A00020867",47.2999837456985,0
"22803","A00020871-V01","A00020871",26.1990436661952,0
"22809","A00020877-V01","A00020877",124.214823473361,3377.92
"22818","A00020886-V01","A00020886",75.1928268865253,0
"22819","A00020886-V02","A00020886",140.718590899269,0
"22825","A00020892-V01","A00020892",46.7531624482994,0
"22830","A00020896-V01","A00020896",124.825510598623,0
"22840","A00020906-V01","A00020906",30.8013480670902,0
"22860","A00020925-V01","A00020925",17.8886567536855,0
"22868","A00020933-V01","A00020933",147.811820510159,1889.88
"22874","A00020938-V01","A00020938",123.255647267365,0
"22880","A00020943-V01","A00020943",133.929611113589,293.75
"22882","A00020945-V01","A00020945",125.304985257826,0
"22890","A00020953-V01","A00020953",35.27250886519,1236
"22891","A00020954-V01","A00020954",210.210403875346,1890.05
"22893","A00020956-V01","A00020956",26.6775163131284,0
"22894","A00020957-V01","A00020957",17.1285757599276,0
"22903","A00020966-V01","A00020966",174.949918964445,0
"22914","A00020977-V01","A00020977",116.311696719986,0
"22939","A00021001-V01","A00021001",128.509488765997,0
"22942","A00021004-V01","A00021004",36.5611271287329,0
"22945","A00021007-V01","A00021007",25.7557074705182,0
"22946","A00021007-V02","A00021007",30.3691436400012,0
"22958","A00021018-V01","A00021018",51.4889683534873,0
"22974","A00021034-V01","A00021034",41.7340868659165,0
"22984","A00021044-V01","A00021044",81.2097146202944,0
"22988","A00021048-V01","A00021048",121.995311359069,0
"23007","A00021066-V01","A00021066",118.129099584532,0
"23016","A00021075-V01","A00021075",12.1271213232306,0
"23042","A00021100-V01","A00021100",122.274867610373,0
"23043","A00021101-V01","A00021101",129.505997567124,0
"23050","A00021108-V01","A00021108",34.8239876289625,0
"23054","A00021111-V01","A00021111",52.6365154021438,0
"23055","A00021112-V01","A00021112",123.452860451395,-669.96
"23059","A00021115-V01","A00021115",103.775943517297,0
"23092","A00021146-V01","A00021146",27.5479938150731,0
"23095","A00021149-V01","A00021149",87.7376462029068,0
"23096","A00021150-V01","A00021150",94.6243877092501,0
"23110","A00021162-V01","A00021162",174.404176159723,228.26
"23117","A00021169-V01","A00021169",34.4521427527352,0
"23142","A00021191-V01","A00021191",10.4642183964781,0
"23155","A00021204-V01","A00021204",75.4339426114153,0
"23188","A00021236-V01","A00021236",98.5023446224862,0
"23189","A00021237-V01","A00021237",77.0161960267988,0
"23192","A00021240-V01","A00021240",62.3730590331725,1236
"23203","A00021251-V01","A00021251",43.4710430049716,0
"23207","A00021255-V01","A00021255",82.2899462259078,0
"23221","A00021268-V01","A00021268",113.267139887844,0
"23226","A00021273-V01","A00021273",47.5326472353993,0
"23230","A00021277-V01","A00021277",124.792558617716,0
"23268","A00021312-V01","A00021312",17.1049871456929,0
"23281","A00021324-V01","A00021324",26.7150993711579,0
"23284","A00021327-V01","A00021327",44.9690239466705,0
"23301","A00021341-V01","A00021341",98.3407072917886,0
"23307","A00021347-V01","A00021347",94.6582527597081,0
"23314","A00021354-V01","A00021354",107.606614614279,0
"23320","A00021360-V01","A00021360",18.1129793707979,0
"23321","A00021360-V02","A00021360",98.1758649227094,0
"23322","A00021361-V01","A00021361",180.274694950136,2005.72
"23329","A00021368-V01","A00021368",119.580994122593,0
"23336","A00021375-V01","A00021375",148.866949761655,0
"23339","A00021378-V01","A00021378",132.089501847211,0
"23341","A00021380-V01","A00021380",39.5108609880602,0
"23348","A00021387-V01","A00021387",113.509624370129,0
"23354","A00021393-V01","A00021393",46.4541807128118,0
"23355","A00021394-V01","A00021394",81.946913879171,0
"23396","A00021433-V01","A00021433",116.343873712562,0
"23397","A00021434-V01","A00021434",135.065005601353,0
"23401","A00021438-V01","A00021438",123.349120621435,0
"23403","A00021440-V01","A00021440",123.139991516731,645.37
"23422","A00021459-V01","A00021459",62.6326940823221,0
"23457","A00021492-V01","A00021492",24.6897986630295,0
"23460","A00021495-V01","A00021495",20.6838542925204,0
"23462","A00021497-V01","A00021497",34.1383612514718,0
"23466","A00021501-V01","A00021501",111.664137255359,0
"23469","A00021504-V01","A00021504",132.20768649409,0
"23490","A00021525-V01","A00021525",43.4071307063447,0
"23491","A00021526-V01","A00021526",18.185988991902,0
"23494","A00021529-V01","A00021529",29.7879146235437,0
"23501","A00021536-V01","A00021536",97.2518758142228,0
"23503","A00021538-V01","A00021538",93.0157047394984,0
"23514","A00021549-V01","A00021549",128.336751239338,332.78
"23522","A00021557-V01","A00021557",46.5291831016435,0
"23527","A00021562-V01","A00021562",94.4880783244583,0
"23530","A00021565-V01","A00021565",124.933590040269,0
"23542","A00021577-V01","A00021577",137.573119655443,0
"23545","A00021580-V01","A00021580",83.7357991607768,0
"23551","A00021585-V01","A00021585",71.9901189663895,0
"23554","A00021587-V01","A00021587",86.6806993417693,0
"23572","A00021604-V01","A00021604",31.9775879716047,0
"23597","A00021628-V01","A00021628",126.879991468047,0
"23605","A00021635-V01","A00021635",27.9877439304033,80.72
"23620","A00021648-V01","A00021648",33.5910394019137,0
"23624","A00021651-V01","A00021651",107.828779663084,0
"23635","A00021662-V01","A00021662",57.6023981868399,0
"23636","A00021663-V01","A00021663",26.4534896734813,0
"23637","A00021664-V01","A00021664",149.37834520529,0
"23650","A00021677-V01","A00021677",169.064830716525,0
"23651","A00021678-V01","A00021678",18.3634118221104,0
"23670","A00021697-V01","A00021697",55.762496895108,718.44
"23671","A00021697-V02","A00021697",144.939824498417,0
"23675","A00021700-V01","A00021700",20.6366576825001,0
"23692","A00021715-V01","A00021715",72.9179939274405,0
"23693","A00021716-V01","A00021716",59.3562933991263,0
"23720","A00021741-V01","A00021741",83.8162909832386,0
"23727","A00021746-V01","A00021746",18.1673002196089,0
"23742","A00021759-V01","A00021759",91.1450799785872,0
"23743","A00021759-V02","A00021759",112.941309919423,0
"23755","A00021771-V01","A00021771",66.4960164710113,0
"23760","A00021776-V01","A00021776",124.275841841166,0
"23779","A00021793-V01","A00021793",98.7512757108706,375.64
"23780","A00021793-V02","A00021793",32.3962896336631,0
"23781","A00021794-V01","A00021794",36.2187360480309,0
"23784","A00021797-V01","A00021797",78.8432195681739,0
"23801","A00021813-V01","A00021813",15.2398654473851,0
"23802","A00021814-V01","A00021814",127.848928660154,2518.5
"23807","A00021818-V01","A00021818",176.711246992818,0
"23808","A00021818-V02","A00021818",63.8496592051525,0
"23813","A00021823-V01","A00021823",108.636394190997,0
"23823","A00021833-V01","A00021833",23.2789674702475,0
"23843","A00021851-V01","A00021851",102.794751520448,0
"23848","A00021856-V01","A00021856",139.02591130211,56.19
"23873","A00021881-V01","A00021881",26.2110650418596,0
"23875","A00021883-V01","A00021883",49.3335468018092,0
"23877","A00021885-V01","A00021885",32.4595137076027,0
"23878","A00021885-V02","A00021885",24.2714565395228,829.13
"23890","A00021897-V01","A00021897",100.679302904254,131.16
"23892","A00021899-V01","A00021899",92.3000959117662,0
"23895","A00021902-V01","A00021902",106.281726132165,0
"23905","A00021911-V01","A00021911",62.2243382179561,0
"23906","A00021911-V02","A00021911",173.299887060285,0
"23926","A00021927-V01","A00021927",137.816848343006,0
"23928","A00021929-V01","A00021929",18.2397567835165,0
"23935","A00021936-V01","A00021936",27.395473616874,0
"23941","A00021942-V01","A00021942",113.933686961271,0
"23942","A00021943-V01","A00021943",41.6035006890411,1096.21
"23945","A00021946-V01","A00021946",128.912512423187,0
"23954","A00021955-V01","A00021955",126.364953234678,0
"23956","A00021957-V01","A00021957",31.7021658473182,0
"23958","A00021959-V01","A00021959",63.9601553686424,0
"23959","A00021959-V02","A00021959",40.8272435302295,0
"23962","A00021962-V01","A00021962",25.8328673211356,0
"23976","A00021975-V01","A00021975",68.1438355433814,0
"23978","A00021977-V01","A00021977",94.8014553116713,0
"23979","A00021978-V01","A00021978",61.1623763818274,0
"23996","A00021992-V01","A00021992",28.6767128763219,0
"24003","A00021998-V01","A00021998",129.818836619194,2346
